row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_mng_user_telno,faci_nm,faci_road_addr,faci_addr
561,정상운영,,테니스장,진안군,,,전라북도,063-430-2255,백운테니스장,,
562,정상운영,37.21566486,테니스장,화성시,,126.7234467,경기도,,송산테니스장,송산면 사강리 365-5,경기 화성시 송산면 사강리 365-5
563,정상운영,35.22182941,테니스장,창원시,,128.5801941,경상남도,,마산종합운동장테니스장,양덕동477,경남 창원시 마산회원구 양덕동 477
564,정상운영,,테니스장,당진시,,,충청남도,,우강체육공원테니스장,,
565,정상운영,37.34138527,테니스장,시흥시,거모동,126.7863093,경기도,,군자동테니스장,경기도 시흥시 군자로534번길 19 (거모동),경기도 시흥시 거모동  1632-20
566,정상운영,,테니스장,남동구,,,인천광역시,,늘솔길근린공원테니스장,,
567,정상운영,,테니스장,함안군,,,경상남도,,함안군환경기초시설테니스장,,
568,정상운영,35.21298256,테니스장,광산구,안청동,126.8023702,광주광역시,062-960-8723,안청공원테니스장,광주광역시 광산구 하남산단9번로 62 (안청동),광주광역시 광산구 안청동 736-1
569,정상운영,,테니스장,해운대구,,,부산광역시,051-749-4122,센텀테니스장,,
570,정상운영,35.52753313,테니스장,남구,,129.3377159,울산광역시,052-226-5433,야음테니스장,야음동 45,울산 남구 야음동 45
571,정상운영,35.6794498,테니스장,정읍시,구석리,126.8904682,전라북도,063-539-5255,신태인테니스장,전라북도 정읍시 신태인읍 정신로 1056,
572,정상운영,36.00492475,테니스장,포항시,상도동,129.353504,경상북도,054-270-2804,뱃머리테니스장,경상북도 포항시 남구 뱃머리길 50 (상도동),경상북도 포항시 남구 상도동  131 뱃머리테니스장
573,정상운영,35.22934381,테니스장,창원시,회성동,128.5622915,경상남도,055-230-4063,회성동테니스장,경상남도 창원시 마산회원구 회성남20길 78 (회성동),
574,정상운영,38.11671995,테니스장,양구군,하리,127.9884632,강원도,033-480-2319,양구초롱이테니스장,강원도 양구군 양구읍 함춘로 102,강원도 양구군 양구읍 하리 439
575,정상운영,37.53555774,테니스장,옹진군,시도리,126.4316112,인천광역시,032-899-2262,북도면체육시설테니스장,인천광역시 옹진군 북도면 시도로86번길 78,
576,정상운영,,테니스장,,,,서울특별시,,중랑물재생센터테니스장,,
577,정상운영,35.41216157,테니스장,,당월리,129.3534323,울산광역시,052-229-5985,온산수질개선사업소테니스장,울산광역시 울주군 온산읍 당월로 118,울산광역시 울주군 온산읍 당월리 229-1
578,정상운영,,테니스장,김해시,,,경상남도,,어방테니스장,,
579,정상운영,,테니스장,북구,,,광주광역시,062-510-1512,첨단체육공원테니스장,,
580,정상운영,,테니스장,진안군,,,전라북도,063-430-2255,상전테니스장,,
581,정상운영,35.53433124,테니스장,장수군,노단리,127.5482956,전라북도,063-350-5552,번암체육공원,전라북도 장수군 번암면 동강길 31,
582,정상운영,36.06989708,테니스장,포항시,장성동,129.3798654,경상북도,054-270-2804,장량테니스장,"경상북도 포항시 북구 삼흥로88번길 11 (장성동, 산호그린7차아파트)",경상북도 포항시 북구 장성동  1364-1 산호그린7차아파트
583,정상운영,,테니스장,원주시,,,강원도,033-737-4308,문막섬강테니스장,,
584,정상운영,,테니스장,양주시,,,경기도,,남면하수처리장테니스장,,
585,정상운영,37.58643175,테니스장,구리시,,127.1584449,경기도,031-550-8775,구리시립테니스장,토평동 51-6번지 일원,경기 구리시 토평동 51-6
586,정상운영,35.42133323,테니스장,남원시,향교동,127.3794535,전라북도,063-620-5619,육면테니스장,전라북도 남원시 만인로 41-51 (향교동),전라북도 남원시 향교동  640 남원중학교
587,정상운영,36.58141063,테니스장,원주시,,128.7416918,강원도,033-737-4308,치악테니스장,,명륜동 313번지
588,정상운영,34.63614598,테니스장,통영시,,128.2610376,경상남도,,욕지테니스장,경남 통영시 욕지면 동항리 806-4,경남 통영시 욕지면 동항리 806-4
589,정상운영,33.25795826,테니스장,서귀포시,,126.5642831,제주특별자치도,,서귀포시테니스장,동홍동 1447,제주특별자치도 서귀포시 동홍동 1447
590,정상운영,,테니스장,양주시,,,경기도,,양주시청테니스장,,양주시 남방리 1-1
591,정상운영,37.56414375,테니스장,성동구,,127.0389407,서울특별시,02-2204-7640,마장테니스장,마장동 832,서울 성동구 마장동 832
592,정상운영,38.02715991,테니스장,연천군,전곡리,127.0733439,경기도,031-839-2145,"전곡온골,위너스테니스장",경기도 연천군 전곡읍 선사로424번길 5,
593,정상운영,37.21815613,테니스장,정선군,고한리,128.8561969,강원도,033-560-2547,고한테니스장,강원도 정선군 고한읍 고토일길 194-3,강원도 정선군 고한읍 고한리 273
594,정상운영,37.01319895,테니스장,안성시,양복리,127.3278514,경기도,031-678-6864,안성시국제정구장,경기도 안성시 보개면 종합운동장로 162,
595,정상운영,34.9782896,테니스장,고성군,,128.3093705,경상남도,,고성군공설테니스장,고성읍 교사리 377,경남 고성군 고성읍 교사리 377
596,정상운영,37.54504556,테니스장,,,127.0408363,서울특별시,,뚝섬서울숲테니스장,성수1가 1동685-20,서울 성동구 성수1가1동 685-20
597,정상운영,37.49505262,테니스장,부천시,상동,126.7603791,경기도,032-625-2502,석천공원테니스장,경기도 부천시 석천로 85-1 (상동),경기도 부천시 상동 416 석천근린공원
598,정상운영,36.05647631,테니스장,익산시,제남리,127.0826909,전라북도,063-859-3242,여산테니스장,전라북도 익산시 여산면 서촌1길 24-7,전라북도 익산시 여산면 제남리 938-5 게이트볼장
599,정상운영,36.30657124,테니스장,옥천군,문정리,127.5746239,충청북도,043-730-4884,옥천읍테니스장,충청북도 옥천군 옥천읍 동부로 15,
600,정상운영,37.76195314,테니스장,파주시,,126.7416624,경기도,,교하체육공원테니스장,하지석동 326-3,경기 파주시 하지석동 326-3
601,정상운영,,테니스장,창녕군,,,경상남도,,남지테니스장,,
602,정상운영,34.94007218,테니스장,순천시,연향동,127.5201023,전라남도,061-749-8483,팔마테니스장,전라남도 순천시 팔마로 333 (연향동),
603,정상운영,35.05923503,테니스장,하동군,,127.7504185,경상남도,055-880-2384,하동생활테니스장,하동읍 광평리 63-2,
604,정상운영,37.37780961,테니스장,정선군,애산리,128.6743583,강원도,033-560-2547,정선종합경기장테니스장,강원도 정선군 정선읍 애산로 60,
605,정상운영,,테니스장,동구,,,대전광역시,,세천테니스장,,
606,정상운영,37.66251644,테니스장,옹진군,연평리,125.7048912,인천광역시,032-899-2262,연평면체육시설테니스장,인천광역시 옹진군 연평면 연평로 184,
607,정상운영,35.44068843,테니스장,남원시,광치동,127.3844519,전라북도,063-620-5619,농공단지테니스장,전라북도 남원시 광치산업1길 9 (광치동),"전라북도 남원시 광치동  195-15 구내식당,편의점"
608,정상운영,35.99960951,테니스장,칠곡군,아곡리,128.423638,경상북도,054-979-5211,칠곡종합운동장테니스장,경상북도 칠곡군 왜관읍 호국로 203,경상북도 칠곡군 왜관읍 아곡리 670-5
609,정상운영,36.21124745,테니스장,동대문구,,127.3372539,서울특별시,02-2127-4776,장평근린공원테니스장,장안동 356,장안동 356
610,정상운영,,테니스장,서구,,,광주광역시,062-360-7193,풍암생활체육공원정구장2,,
611,정상운영,35.06113217,테니스장,사천시,방지리,128.0620506,경상남도,055-831-2421,사남공설테니스장,경상남도 사천시 사남면 외국기업로 107,
612,정상운영,35.14836103,테니스장,창원시,도만동,128.6554537,경상남도,055-5484-066,백구테니스장,경상남도 창원시 진해구 충무로 43 (도만동),경상남도 창원시 진해구 도만동 1 진해공설운동장
613,정상운영,37.38658813,테니스장,의왕시,포일동,126.9977303,경기도,031-345-2544,청계체육시설테니스장,경기도 의왕시 백운로 571 (포일동),경기도 의왕시 포일동  127-8
614,폐업,37.51972258,테니스장,부평구,갈산동,126.7258125,인천광역시,032-509-6973,갈산근린공원테니스장,인천광역시 부평구 부평대로296번길 75-17 (갈산동),
615,정상운영,,테니스장,대덕구,,,대전광역시,,송촌체육공원테니스장,,
616,정상운영,35.16470459,테니스장,,삼락동,128.9732735,부산광역시,051-310-6021,삼락생태공원테니스장12면,,부산 사상구 삼락동 29-57
617,정상운영,35.56402785,테니스장,합천군,합천리,128.1514507,경상남도,055-930-4934,군민생활체육공원테니스장,경상남도 합천군 합천읍 장수로 1-3,경상남도 합천군 합천읍 합천리 1082
618,정상운영,35.37757235,테니스장,강남구,,129.0802238,서울특별시,02-2176-0810,봉은테니스장,,삼성동 75번지
619,정상운영,35.50764037,테니스장,고양시,,129.4176357,경기도,,화정제8호근린공원테니스장,,화정동 943
620,정상운영,,테니스장,산청군,,,경상남도,,장승배기테니스장,,
621,정상운영,,테니스장,용인시,,,경기도,,모현레스피아테니스장,,모현면 일산리 41-13
622,정상운영,35.49334904,테니스장,산청군,어서리,127.8385055,경상남도,055-970-6433,생초체육공원 테니스장,경상남도 산청군 생초면 생초로 10,경상남도 산청군 생초면 어서리 213 생초체육공원
623,정상운영,38.21358878,테니스장,속초시,,128.588778,강원도,033-639-2474,속초테니스장,영랑동 570-2,강원 속초시 영랑동 570-2
624,정상운영,37.63541162,테니스장,남양주시,진관리,127.1507541,경기도,031-590-4788,진건하수처리장테니스장,경기도 남양주시 진건읍 금강로380번길 67,경기도 남양주시 진건읍 진관리 875
625,정상운영,,테니스장,당진시,,,충청남도,,종합운동장테니스장,,
626,정상운영,37.14301081,테니스장,제천시,하소동,128.1954152,충청북도,043-641-5595,하소체육공원테니스장,충청북도 제천시 원뜰로 147 (하소동),충청북도 제천시 하소동  271
627,정상운영,37.27353519,테니스장,영월군,주천리,128.267423,강원도,,주천테니스장,강원도 영월군 주천면 주천로 113-5,강원도 영월군 주천면 주천리 1246-5
628,정상운영,,테니스장,울진군,,,경상북도,,죽변운동장테니스장,,
629,정상운영,34.93741948,테니스장,광양시,마동,127.7078931,전라남도,061-797-3900,마동테니스장,전라남도 광양시 눈소5길 3 (마동),
630,정상운영,37.17852819,테니스장,오산시,금암동,127.0417825,경기도,031-8036-7962,죽미체육공원테니스장,경기도 오산시 수청로 204-26 (금암동),경기도 오산시 금암동 508 죽미체육공원다목적체육관
631,정상운영,,테니스장,남동구,,,인천광역시,,논현포대근린공원테니스장,,
632,정상운영,,테니스장,동해시,,,강원도,033-539-3561,종합경기장테니스장,,
633,정상운영,34.90289383,테니스장,화순군,품평리,126.9900433,전라남도,061-379-3401,이양테니스장,전라남도 화순군 이양면 이양농공길 13,
634,정상운영,37.63002706,테니스장,은평구,,126.9175275,서울특별시,02-350-5393,은평구민체육센터테니스장,은평구 진관외동 242-23외 1필지,서울 은평구 진관동 242-23
635,정상운영,36.31491402,테니스장,대덕구,,127.4291652,대전광역시,,을미기공원테니스장,부사동 177,대전 중구 부사동 177
636,정상운영,36.93154954,테니스장,음성군,읍내리,127.686661,충청북도,043-871-2482,전천후정구테니스장,충청북도 음성군 음성읍 설성로 47,
637,정상운영,,테니스장,,,,부산광역시,,맥도생태공원테니스장,,
638,정상운영,37.8529369,테니스장,춘천시,송암동,127.693218,강원도,033-2504-232,송암스포츠타운테니스장,강원도 춘천시 스포츠타운길 124-1 (송암동),강원도 춘천시 송암동 290 테니스장
639,정상운영,37.25303412,테니스장,옹진군,자월리,126.3066313,인천광역시,032-899-2262,자월면테니스장,인천광역시 옹진군 자월면 자월서로 177 (용현남초등학교자월분교),
640,정상운영,35.30226604,테니스장,장성군,기산리,126.7678845,전라남도,,장성군테니스장,전라남도 장성군 장성읍 문화로 110,
641,정상운영,35.65398002,테니스장,장수군,장수리,127.5219073,전라북도,063-350-5552,장수공설운동장 테니스장,전라북도 장수군 장수읍 장천로 250,
642,정상운영,,테니스장,,,,서울특별시,,응봉공원테니스장,,
643,정상운영,35.22229126,테니스장,광산구,비아동,126.8306295,광주광역시,062-960-8723,첨단테니스장,광주광역시 광산구 첨단과기로 45-11 (비아동),광주광역시 광산구 비아동 35-6
644,정상운영,,테니스장,무안군,,,전라남도,,청계테니스장,,
645,정상운영,38.05818967,테니스장,인제군,남북리,128.1641521,강원도,033-460-2281,인제테니스장,강원도 인제군 인제읍 비봉로44번길 113,
646,정상운영,37.67118689,테니스장,옹진군,연평리,125.7094918,인천광역시,032-899-2262,연평면새마을리테니스장,인천광역시 옹진군 연평면 연평로 301 (연평간부숙소),
647,정상운영,37.47219899,테니스장,울릉군,남서리,130.8347784,경상북도,054-790-6372,남양테니스장,경상북도 울릉군 서면 남서길 78-59,경상북도 울릉군 서면 남서리 93-1
648,정상운영,,테니스장,계룡시,,,충청남도,,종합운동장테니스장,,
649,정상운영,37.49313377,테니스장,부천시,중동,126.7742487,경기도,032-625-2501,복사골공원테니스장,경기도 부천시 장말로293번길 45 (중동),경기도 부천시 중동 1212 노인정
650,정상운영,,테니스장,영도구,,,부산광역시,,복합문화공원테니스장,,
651,정상운영,35.24964574,테니스장,창원시,봉곡동,128.6537797,경상남도,055-212-4063,봉곡운동장테니스장,경상남도 창원시 의창구 서곡길 84 (봉곡동),
652,정상운영,37.31463381,테니스장,의왕시,월암동,126.9587562,경기도,031-345-2544,부곡체육공원테니스장,경기도 의왕시 부곡공원길 6 (월암동),경기도 의왕시 월암동  421 부곡체육공원
653,정상운영,37.37834196,테니스장,안양시,호계동,126.9641679,경기도,031-8045-5082,자유공원 테니스장,경기도 안양시 동안구 평촌대로 70 (호계동),경기도 안양시 동안구 호계동  1112-1
654,정상운영,37.33959888,테니스장,시흥시,정왕동,126.7570731,경기도,,정왕동체육공원내테니스장,경기도 시흥시 역전로 50 (정왕동),경기도 시흥시 정왕동  2158 시흥시 배드민턴장
655,폐업,34.81277665,테니스장,보성군,조성리,127.2436573,전라남도,061-850-5958,조성테니스장,전라남도 보성군 조성면 월평길 78-2,
656,정상운영,37.50421256,테니스장,송파구,,127.1124219,서울특별시,02-415-8427,송파테니스장,송파1동 106,서울 송파구 송파1동 106
657,정상운영,35.29715933,테니스장,산청군,하정리,127.9783519,경상남도,055-970-6433,남부 테니스장,경상남도 산청군 신안면 원지로122번길 28-31,경상남도 산청군 신안면 하정리 702
658,정상운영,35.8372945,테니스장,논산시,,127.1243938,충청남도,,논산시환경사업소테니스장,덕진동 1가 1220,전북 전주시 덕진구 덕진동1가 1220
659,정상운영,35.18756964,테니스장,진주시,신안동,128.0659945,경상남도,055-749-7435,생활체육테니스장,경상남도 진주시 신안로 137 (신안동),
660,정상운영,36.95800444,테니스장,충주시,용관동,127.884992,충청북도,043-850-3904,장애인론볼및테니스장,충청북도 충주시 창현로 1400 (용관동),충청북도 충주시 용관동 54-2
661,정상운영,36.98239656,테니스장,단양군,상진리,128.3540324,충청북도,043-420-2582,단양테니스장,충청북도 단양군 단양읍 상진로 31,
662,정상운영,35.51902657,테니스장,창녕군,퇴천리,128.505945,경상남도,055-530-1486,창녕공설테니스장,경상남도 창녕군 창녕읍 창녕대로 309,경상남도 창녕군 창녕읍 퇴천리 100 창녕테니스장
663,정상운영,,테니스장,동구,,,광주광역시,062-608-2433,용산테니스장,,
664,정상운영,,테니스장,의령군,,,경상남도,,부림테니스장,,
665,정상운영,36.39150837,테니스장,의성군,,128.4292755,경상북도,054-8306-544,의성생활체육공원테니스장,,경북 의성군 단북면 노연리 391-1
666,폐업,34.98742524,테니스장,무안군,성동리,126.4812019,전라남도,061-450-4097,무안연식정구장,전라남도 무안군 무안읍 대사동길 22-5,
667,정상운영,35.80326345,테니스장,진안군,,126.903681,전라북도,063-430-2255,진안공설운동장테니스장,,검산동
668,정상운영,34.94206077,테니스장,사천시,벌리동,128.087151,경상남도,055-831-2421,삼천포공설테니스장,경상남도 사천시 주공로 32 (벌리동),
669,정상운영,36.62514893,테니스장,청주시,탑연리,127.3547894,충청북도,043-201-7575,강내생활체육공원테니스장,충청북도 청주시 흥덕구 강내면 석화사인길 13-51,
670,정상운영,,테니스장,옹진군,,,인천광역시,,자월면대이작테니스장,,
671,정상운영,,테니스장,옹진군,,,인천광역시,,자월면승봉리테니스장,,
672,정상운영,,테니스장,횡성군,,,강원도,033-340-5964,유동테니스장,,
673,정상운영,37.66491669,테니스장,남양주시,별내동,127.118584,경기도,031-590-4941,별내테니스장,경기도 남양주시 별내3로 308 (별내동),경기도 남양주시 별내동 858 장난감도서관 및 U통합관제센터
674,정상운영,35.13038926,테니스장,남구,봉선동,126.9125288,광주광역시,062-652-7018,봉선테니스장,광주광역시 남구 대남대로117번길 40 (봉선동),광주광역시 남구 봉선동  1016
675,정상운영,37.39013727,테니스장,안양시,평촌동,126.9613302,경기도,,중앙공원테니스장,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동  895 중앙공원관리부속
676,정상운영,35.42493764,테니스장,남원시,서곡리,127.4432091,전라북도,063-620-5619,문화체육센터테니스장,전라북도 남원시 이백면 이백로 333,전라북도 남원시 이백면 서곡리 153 남뭔문화체육센터
677,정상운영,35.37657841,테니스장,의령군,성황리,128.3322888,경상남도,055-5702-422,정곡공설운동장테니스장,경상남도 의령군 정곡면 법정로 851-8,경상남도 의령군 정곡면 성황리 793
678,정상운영,,테니스장,전주시,,,전라북도,063-281-2937,완산생활체육공원전주실내테니스장,,
679,정상운영,35.70177306,테니스장,달성군,성하리,128.443341,대구광역시,053-668-2182,달성종합스포츠파크테니스장,대구광역시 달성군 현풍면 현풍동로 170,
680,정상운영,34.88254691,테니스장,거제시,고현동,128.6176252,경상남도,055-639-3914,거제시립테니스장,경상남도 거제시 계룡로11길 27 (고현동),
681,정상운영,35.94115974,테니스장,무주군,사천리,127.6574441,전라북도,063-320-5855,면생활체육공원(적상테니스장),전라북도 무주군 적상면 구억로 43,
682,정상운영,37.60592658,테니스장,남양주시,이패동,127.1777904,경기도,031-590-8750,남양주체육문화센터테니스장,경기도 남양주시 다산지금로 91 (이패동),"경기도 남양주시 이패동 산87 남양주체육문화센터,남양주도시공사"
683,정상운영,36.08899015,테니스장,서천군,사곡리,126.6899039,충청남도,041-950-6859,사곡근린테니스장,충청남도 서천군 서천읍 서천로232번길 27,
684,정상운영,,테니스장,함양군,,,경상남도,,함양생활체육공원테니스장,,
685,정상운영,37.25894812,테니스장,옹진군,내리,126.4730065,인천광역시,032-899-2262,영흥면체육시설테니스장,인천광역시 옹진군 영흥면 영흥로348번길 175-29,
686,정상운영,35.25993549,테니스장,김해시,,128.8804572,경상남도,,시민체육공원테니스장,삼계동 산 4-1,경남 김해시 삼계동 산 4-1
687,정상운영,37.41355083,테니스장,남동구,도림동,126.7246227,인천광역시,032-453-2155,주적체육공원테니스장,인천광역시 남동구 논고개로 236 (도림동),인천광역시 남동구 도림동 412-9
688,정상운영,37.50679133,테니스장,부평구,부평동,126.7265587,인천광역시,032-509-6973,신트리공원테니스장,인천광역시 부평구 장제로189번길 10 (부평동),
689,정상운영,,테니스장,원주시,,,강원도,033-737-4308,원주테니스장,,
690,정상운영,38.12259859,테니스장,인제군,원통리,128.1956952,강원도,033-460-2281,원통생활체육공원내테니스장,강원도 인제군 북면 원통로117번길 72,
691,정상운영,35.85000252,테니스장,,성당동,128.563702,대구광역시,053-602-2032,유니버시아드테니스장,대구광역시 달서구 두류공원로 161 (성당동),"대구광역시 달서구 성당동  154 두류공원관리사무소, 테니스장"
692,정상운영,,테니스장,서대문구,,,서울특별시,02-330-1129,홍은동테니스장,,
693,정상운영,,테니스장,홍성군,,,충청남도,,홍주종합경기장테니스장,,
694,정상운영,35.87068466,테니스장,수성구,만촌동,128.6403889,대구광역시,053-666-2183,화랑공원테니스장,대구광역시 수성구 만촌로 125 (만촌동),
695,정상운영,37.28578941,테니스장,이천시,무촌리,127.4966659,경기도,031-644-4317,종합운동장 정구장,경기도 이천시 부발읍 중부대로 1696,
696,정상운영,34.86123657,테니스장,남해군,,128.0155321,경상남도,055-860-8664,창선생활체육공원테니스장,,경남 남해군 창선면 상죽리 10-9
697,폐업,34.83763764,테니스장,남해군,,127.8966843,경상남도,055-860-8664,창선테니스장,남해읍 북변리 79-1,
698,정상운영,37.34815103,테니스장,정선군,,128.788339,강원도,033-560-2547,화암테니스장,강원 정선군 화암면 화암리 516-1,강원 정선군 화암면 화암리 516-1
699,정상운영,35.22051868,테니스장,창원시,상남동,128.6864033,경상남도,,한마음푸르미운동장테니스장,경남 창원시 성산구 상남동 42-2,경남 창원시 성산구 상남동 42-2
700,정상운영,35.28320009,테니스장,함안군,,128.4014663,경상남도,,함안테니스장,가야읍 도항리 249-1,경남 함안군 가야읍 도항리 249-1
701,정상운영,,테니스장,익산시,,,전라북도,,함열올림픽스포츠센터테니스장,,
702,정상운영,,테니스장,양양군,,,강원도,033-670-2732,해오름테니스장,,
703,정상운영,35.60983024,테니스장,임실군,이도리,127.2826705,전라북도,063-640-2904,임실군공설운동장테니스장,전라북도 임실군 임실읍 호국로 1640,전라북도 임실군 임실읍 이도리 429-1 공설운동장
704,정상운영,,테니스장,포항시,,,경상북도,,청하테니스장,,
705,정상운영,34.56703816,테니스장,해남군,해리,126.6204939,전라남도,061-530-5793,우슬테니스장,전라남도 해남군 해남읍 해남로 72,
706,정상운영,37.26208717,테니스장,수원시,원천동,127.0658785,경기도,031-228-3201,나촌배수지테니스장,경기도 수원시 영통구 매영로199번길 50 (원천동),경기도 수원시 영통구 원천동 419-25
707,정상운영,37.2466433,테니스장,수원시,고색동,126.9906106,경기도,031-228-3201,고색중보들공원테니스장,,경기 수원시 권선구 고색동 1129
708,정상운영,,테니스장,시흥시,,,경기도,,배곧테니스장,,
709,정상운영,37.23810476,테니스장,용인시,,127.107432,경기도,,공세동테니스장,,
710,정상운영,37.35580831,테니스장,의왕시,오전동,126.9751499,경기도,031-345-2544,고천배수지테니스장,경기도 의왕시 오전로 126 (오전동),경기도 의왕시 오전동  291-1
711,정상운영,37.33110591,테니스장,이천시,도암리,127.4338081,경기도,031-526-9416,이천선수촌 테니스장,경기도 이천시 신둔면 석동로 167,
712,정상운영,37.71577885,테니스장,파주시,,126.7393321,경기도,,운정건강공원1테니스장,와석순환로198,경기 파주시 와석순환로 198
713,정상운영,,테니스장,파주시,,,경기도,,운정건강공원2테니스장,,
714,정상운영,,테니스장,파주시,,,경기도,,월롱100주년기념체육관테니스장,,
715,정상운영,,테니스장,파주시,,,경기도,,법원체육공원테니스장,,
716,정상운영,37.22421308,테니스장,화성시,,127.0763902,경기도,,남양택지테니스장,석우동4,경기 화성시 석우동 4
717,정상운영,34.80789922,테니스장,거제시,구조라리,128.6939144,경상남도,055-6393-913,구조라테니스장,경상남도 거제시 일운면 구조라로2길 26,경상남도 거제시 일운면 구조라리 58-2
718,정상운영,34.84482938,테니스장,남해군,차산리,127.902207,경상남도,055-860-8664,남해공설테니스장,경상남도 남해군 남해읍 선소로16번길 120,경상남도 남해군 남해읍 차산리 694 남해군공설테니스장 관리사무실
719,정상운영,,테니스장,창원시,,,경상남도,,진동돈사단지테니스장,,
720,정상운영,35.82111702,테니스장,경산시,상방동,128.7437748,경상북도,053-810-5425,경산생활체육공원테니스장,경상북도 경산시 남매로 100 (상방동),경상북도 경산시 상방동 10 경산생활체육공원
721,정상운영,,테니스장,양천구,,,서울특별시,,해누리테니스장,,
722,정상운영,,테니스장,용산구,,,서울특별시,,한강시민공원이촌지구테니스장,,
723,정상운영,36.59020552,테니스장,세종시,죽림리,127.3014376,세종특별자치시,,조치원체육공원테니스장,세종특별자치시  조치원읍 허만석로 98,세종특별자치시  조치원읍 죽림리 303 세종특별자치시상하수도사업소
724,정상운영,36.4635113,테니스장,세종시,용포리,127.2866705,세종특별자치시,,금남생활체육공원테니스장,세종특별자치시  금남면 용포중앙1길 54,세종특별자치시  금남면 용포리 28 금남면게이트볼장
725,정상운영,36.69058899,테니스장,세종시,읍내리,127.2022041,세종특별자치시,044-301-5819,전의생활체육공원테니스장,세종특별자치시  전의면 읍내황골1길 63,세종특별자치시  전의면 읍내리 5-1
726,정상운영,36.72510488,테니스장,세종시,,127.1504347,세종특별자치시,,소정테니스장,,
727,정상운영,,테니스장,남구,,,울산광역시,,온산하수처리장테니스장,,
728,정상운영,37.54518678,테니스장,,연희동,126.6650985,인천광역시,032-440-4325,아시아드주경기장내테니스장,인천광역시 서구 봉수대로 806 (연희동),
729,정상운영,37.72929871,테니스장,양천구,,126.7336492,서울특별시,,목동테니스장,,목동915번지
730,정상운영,34.4849366,테니스장,진도군,,126.2756772,전라남도,,진도테니스장,진도읍동외리,전남 진도군 진도읍 동외리
731,정상운영,,테니스장,익산시,,,전라북도,,배산체육공원테니스장,,
732,정상운영,37.64303744,테니스장,남양주시,녹촌리,127.2972516,경기도,031-590-4854,화도테니스장,경기 남양주시 화도읍 녹촌리 99-21,경기 남양주시 화도읍 녹촌리 99-21
733,정상운영,34.99454997,테니스장,나주시,,126.6991797,전라남도,,환경사업소테니스장,나주시운곡동107,전남 나주시 운곡동 107
734,정상운영,35.43200355,테니스장,목포시,,129.1721212,전라남도,,목포시립테니스장,,용당동1069
735,정상운영,35.43200355,테니스장,목포시,,129.1721212,전라남도,,목포시립정구장,,용당동1069
736,정상운영,35.5827283,테니스장,목포시,,128.8064155,전라남도,,목포시민테니스장,,상동349-1
737,정상운영,34.80761586,테니스장,영암군,역리,126.7023348,전라남도,061-470-6491,영암종합스포츠타운 테니스장,전라남도 영암군 영암읍 낭주로 202-3,
738,정상운영,38.08583518,테니스장,화천군,사창리,127.5233085,강원도,033-440-4552,화악테니스장,강원도 화천군 사내면 솔대길 17 (늘푸른아파트),강원도 화천군 사내면 사창리 94 늘푸른아파트
739,정상운영,37.61529366,테니스장,평창군,창동리,128.3827422,강원도,033-330-2013,봉평테니스장,강원도 평창군 봉평면 방축동길 39-26,강원도 평창군 봉평면 창동리 324
740,정상운영,37.63279155,테니스장,평창군,하진부리,128.5577909,강원도,033-330-2754,진부테니스장(진부체육공원),강원도 평창군 진부면 오대천로 1958-51,강원도 평창군 진부면 하진부리 1289-46
741,정상운영,37.55040183,테니스장,강서구,,126.8435552,서울특별시,02-2600-4185,우장테니스장,화곡동 산60-1,서울 강서구 화곡동 산 60-1
742,정상운영,37.30028208,테니스장,수원시,,127.0017776,경기도,,만석공원테니스장,송죽동 305,경기 수원시 장안구 송죽동 305
743,정상운영,37.44700967,테니스장,성남시,,127.1508861,경기도,031-729-3055,희망대테니스장,신흥동 2344번지,경기 성남시 수정구 신흥동 2344
744,정상운영,37.5048801,테니스장,부천시,춘의동,126.7965341,경기도,032-625-2501,부천종합운동장 테니스장,경기도 부천시 길주로 486 (춘의동),경기도 부천시 춘의동 35 현업분소
745,정상운영,37.4725279,테니스장,부천시,,126.7889617,경기도,032-625-2501,성주산생활체육공원 테니스장,경기 부천시 소사본동 산 70-4,경기 부천시 소사본동 산 70-4
746,정상운영,37.22030863,테니스장,화성시,,126.9890304,경기도,,야생초공원테니스장,기안동 896,경기 화성시 기안동 896
747,정상운영,37.37357641,테니스장,여주시,,127.5815881,경기도,,대신체육공원테니스장,대신면 율촌리 산40,경기 여주시 대신면 율촌리 산 40
748,정상운영,37.36001554,테니스장,평창군,종부리,128.3927714,강원도,033-330-2013,평창공설테니스장,강원도 평창군 평창읍 종부로 69-27,강원도 평창군 평창읍 종부리 596-3 평창종합운동장
749,정상운영,37.46600771,테니스장,정선군,,128.6759983,강원도,033-560-2547,북평테니스장,북평면 북평2리 63-2,강원 정선군 북평면 북평리 2
750,정상운영,37.12966978,테니스장,제천시,신백동,128.2287885,충청북도,043-641-5593,신백생활체육공원,충청북도 제천시 관전로 54 (신백동),충청북도 제천시 신백동 194-2
751,정상운영,36.00262229,테니스장,무주군,당산리,127.6614898,전라북도,063-320-5616,반딧불체육관테니스장,전라북도 무주군 무주읍 한풍루로 326-14,
752,정상운영,,테니스장,,,,부산광역시,,생곡환경공원테니스장,,
